District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State
DINAJPUR UTTAR, 2018-19,Rabi       ,38000,317680,8.36,Maize,West Bengal
DINAJPUR UTTAR, 2018-19,Summer     ,47840,487968,10.2,Maize,West Bengal
DINAJPUR UTTAR, 2019-20,Autumn     ,6179,27704,4.483573394,Maize,West Bengal
DINAJPUR UTTAR, 2019-20,Rabi       ,40000,409000,10.225,Maize,West Bengal
DINAJPUR UTTAR, 2019-20,Summer     ,55750,518475,9.3,Maize,West Bengal
HOOGHLY, 1998-99,Kharif     ,1,1,1,Maize,West Bengal
HOOGHLY, 2000-01,Kharif     ,2,4,2,Maize,West Bengal
HOOGHLY, 2003-04,Kharif     ,13,22,1.692307692,Maize,West Bengal
HOOGHLY, 2004-05,Kharif     ,18,43,2.388888889,Maize,West Bengal
HOOGHLY, 2005-06,Kharif     ,21,50,2.380952381,Maize,West Bengal
HOOGHLY, 2006-07,Kharif     ,257,670,2.607003891,Maize,West Bengal
HOOGHLY, 2007-08,Summer     ,257,670,2.607003891,Maize,West Bengal
HOOGHLY, 2008-09,Summer     ,250,503,2.012,Maize,West Bengal
HOOGHLY, 2009-10,Summer     ,255,614,2.407843137,Maize,West Bengal
HOOGHLY, 2010-11,Summer     ,250,503,2.012,Maize,West Bengal
HOOGHLY, 2011-12,Summer     ,250,505,2.02,Maize,West Bengal
HOOGHLY, 2012-13,Summer     ,220,443,2.013636364,Maize,West Bengal
HOOGHLY, 2013-14,Summer     ,240,484,2.016666667,Maize,West Bengal
HOOGHLY, 2014-15,Summer     ,225,455,2.022222222,Maize,West Bengal
HOOGHLY, 2015-16,Summer     ,238,481,2.021008403,Maize,West Bengal
HOOGHLY, 2016-17,Summer     ,239,482,2.016736402,Maize,West Bengal
HOOGHLY, 2017-18,Autumn     ,193,473,2.450777202,Maize,West Bengal
HOOGHLY, 2017-18,Rabi       ,83,239,2.879518072,Maize,West Bengal
HOOGHLY, 2017-18,Summer     ,252,617,2.448412698,Maize,West Bengal
HOOGHLY, 2018-19,Rabi       ,75,210,2.8,Maize,West Bengal
HOOGHLY, 2018-19,Summer     ,236,570,2.415254237,Maize,West Bengal
HOOGHLY, 2019-20,Autumn     ,40,133,3.325,Maize,West Bengal
HOOGHLY, 2019-20,Rabi       ,59,166,2.813559322,Maize,West Bengal
HOOGHLY, 2019-20,Summer     ,250,516,2.064,Maize,West Bengal
HOWRAH, 2001-02,Kharif     ,92,213,2.315217391,Maize,West Bengal
HOWRAH, 2002-03,Kharif     ,27,54,2,Maize,West Bengal
HOWRAH, 2003-04,Kharif     ,77,76,0.987012987,Maize,West Bengal
HOWRAH, 2004-05,Kharif     ,77,78,1.012987013,Maize,West Bengal
HOWRAH, 2005-06,Kharif     ,77,78,1.012987013,Maize,West Bengal
HOWRAH, 2006-07,Kharif     ,93,107,1.150537634,Maize,West Bengal
HOWRAH, 2007-08,Summer     ,89,116,1.303370787,Maize,West Bengal
HOWRAH, 2008-09,Summer     ,85,98,1.152941176,Maize,West Bengal
HOWRAH, 2009-10,Summer     ,88,105,1.193181818,Maize,West Bengal
HOWRAH, 2010-11,Summer     ,87,106,1.218390805,Maize,West Bengal
HOWRAH, 2011-12,Summer     ,87,103,1.183908046,Maize,West Bengal
HOWRAH, 2012-13,Summer     ,87,115,1.32183908,Maize,West Bengal
HOWRAH, 2013-14,Summer     ,87,108,1.24137931,Maize,West Bengal
HOWRAH, 2014-15,Summer     ,88,112,1.272727273,Maize,West Bengal
HOWRAH, 2015-16,Summer     ,91,134,1.472527473,Maize,West Bengal
HOWRAH, 2016-17,Summer     ,90,124,1.377777778,Maize,West Bengal
HOWRAH, 2017-18,Summer     ,119,387,3.25210084,Maize,West Bengal
HOWRAH, 2018-19,Summer     ,90,192,2.133333333,Maize,West Bengal
HOWRAH, 2019-20,Rabi       ,12,19,1.583333333,Maize,West Bengal
HOWRAH, 2019-20,Summer     ,140,87,0.621428571,Maize,West Bengal
JALPAIGURI, 1997-98,Whole Year ,2224,5170,2.324640288,Maize,West Bengal
JALPAIGURI, 1998-99,Kharif     ,1935,6980,3.607235142,Maize,West Bengal
JALPAIGURI, 1999-00,Kharif     ,1462,3030,2.07250342,Maize,West Bengal
JALPAIGURI, 2000-01,Kharif     ,1622,5020,3.094944513,Maize,West Bengal
JALPAIGURI, 2001-02,Kharif     ,1613,2195,1.360818351,Maize,West Bengal
JALPAIGURI, 2002-03,Kharif     ,1925,3112,1.616623377,Maize,West Bengal
JALPAIGURI, 2003-04,Kharif     ,10007,18171,1.81582892,Maize,West Bengal
JALPAIGURI, 2004-05,Kharif     ,10929,20609,1.8857169,Maize,West Bengal
JALPAIGURI, 2005-06,Kharif     ,12076,22489,1.862288837,Maize,West Bengal
JALPAIGURI, 2006-07,Kharif     ,11680,23146,1.981678082,Maize,West Bengal
JALPAIGURI, 2007-08,Kharif     ,3835,7721,2.013298566,Maize,West Bengal
JALPAIGURI, 2007-08,Rabi       ,45,152,3.377777778,Maize,West Bengal
JALPAIGURI, 2007-08,Summer     ,7855,17493,2.226989179,Maize,West Bengal
JALPAIGURI, 2008-09,Autumn     ,3843,12966,3.37392662,Maize,West Bengal
JALPAIGURI, 2008-09,Rabi       ,45,152,3.377777778,Maize,West Bengal
JALPAIGURI, 2008-09,Summer     ,7908,15966,2.018968134,Maize,West Bengal
JALPAIGURI, 2009-10,Autumn     ,3857,7323,1.898625875,Maize,West Bengal
JALPAIGURI, 2009-10,Rabi       ,45,152,3.377777778,Maize,West Bengal
JALPAIGURI, 2009-10,Summer     ,7899,16225,2.054057476,Maize,West Bengal
JALPAIGURI, 2010-11,Autumn     ,3889,12915,3.320905117,Maize,West Bengal
JALPAIGURI, 2010-11,Rabi       ,350,1229,3.511428571,Maize,West Bengal
JALPAIGURI, 2010-11,Summer     ,8612,27007,3.135973061,Maize,West Bengal
JALPAIGURI, 2011-12,Autumn     ,3907,8014,2.051190171,Maize,West Bengal
JALPAIGURI, 2011-12,Rabi       ,450,1494,3.32,Maize,West Bengal
JALPAIGURI, 2011-12,Summer     ,9141,24946,2.729023083,Maize,West Bengal
JALPAIGURI, 2012-13,Autumn     ,3590,6360,1.771587744,Maize,West Bengal
JALPAIGURI, 2012-13,Rabi       ,550,4180,7.6,Maize,West Bengal
JALPAIGURI, 2012-13,Summer     ,8551,22729,2.65805169,Maize,West Bengal
JALPAIGURI, 2013-14,Autumn     ,3535,15989,4.523055163,Maize,West Bengal
JALPAIGURI, 2013-14,Rabi       ,450,2301,5.113333333,Maize,West Bengal
JALPAIGURI, 2013-14,Summer     ,8763,24878,2.838982084,Maize,West Bengal
JALPAIGURI, 2014-15,Autumn     ,4363,9345,2.141874857,Maize,West Bengal
JALPAIGURI, 2014-15,Rabi       ,615,2731,4.440650407,Maize,West Bengal
JALPAIGURI, 2014-15,Summer     ,9252,25924,2.801988759,Maize,West Bengal
JALPAIGURI, 2015-16,Autumn     ,5479,17972,3.280160613,Maize,West Bengal
JALPAIGURI, 2015-16,Rabi       ,885,4228,4.77740113,Maize,West Bengal
JALPAIGURI, 2015-16,Summer     ,9197,25945,2.821028596,Maize,West Bengal
JALPAIGURI, 2016-17,Autumn     ,1247,1934,1.550922213,Maize,West Bengal
JALPAIGURI, 2016-17,Rabi       ,1055,3981,3.773459716,Maize,West Bengal
JALPAIGURI, 2016-17,Summer     ,9225,25941,2.81203252,Maize,West Bengal
JALPAIGURI, 2017-18,Autumn     ,2135,5233,2.451053864,Maize,West Bengal
JALPAIGURI, 2017-18,Rabi       ,1054,3915,3.714421252,Maize,West Bengal
JALPAIGURI, 2017-18,Summer     ,3325,10038,3.018947368,Maize,West Bengal
JALPAIGURI, 2018-19,Autumn     ,1058,3386,3.200378072,Maize,West Bengal
JALPAIGURI, 2018-19,Rabi       ,1350,6716,4.974814815,Maize,West Bengal
JALPAIGURI, 2018-19,Summer     ,3383,16847,4.979899497,Maize,West Bengal
JALPAIGURI, 2019-20,Autumn     ,1356,4006,2.954277286,Maize,West Bengal
JALPAIGURI, 2019-20,Rabi       ,2025,10358,5.115061728,Maize,West Bengal
JALPAIGURI, 2019-20,Summer     ,6750,33649,4.985037037,Maize,West Bengal
"JHARGRAM
", 2016-17,Autumn     ,82,201,2.451219512,Maize,West Bengal
"JHARGRAM
", 2017-18,Autumn     ,72,115,1.597222222,Maize,West Bengal
"JHARGRAM
", 2018-19,Autumn     ,965,1876,1.944041451,Maize,West Bengal
"JHARGRAM
", 2019-20,Autumn     ,440,1041,2.365909091,Maize,West Bengal
"JHARGRAM
", 2019-20,Rabi       ,460,1109,2.410869565,Maize,West Bengal
"JHARGRAM
", 2019-20,Summer     ,1005,2251,2.239800995,Maize,West Bengal
"KALIMPONG
", 2016-17,Autumn     ,12014,24840,2.067587814,Maize,West Bengal
"KALIMPONG
", 2017-18,Autumn     ,12125,29716,2.450804124,Maize,West Bengal
"KALIMPONG
", 2017-18,Summer     ,10334,11440,1.107025353,Maize,West Bengal
"KALIMPONG
", 2018-19,Autumn     ,11320,26641,2.35344523,Maize,West Bengal
"KALIMPONG
", 2018-19,Summer     ,11560,33293,2.880017301,Maize,West Bengal
"KALIMPONG
", 2019-20,Autumn     ,11413,26646,2.334706037,Maize,West Bengal
"KALIMPONG
", 2019-20,Summer     ,11200,20160,1.8,Maize,West Bengal
MALDAH, 1997-98,Whole Year ,7737,28950,3.741760372,Maize,West Bengal
MALDAH, 1998-99,Kharif     ,7573,27320,3.607553149,Maize,West Bengal
MALDAH, 1999-00,Kharif     ,3429,7120,2.076407116,Maize,West Bengal
MALDAH, 2000-01,Kharif     ,3371,10440,3.097003856,Maize,West Bengal
MALDAH, 2001-02,Kharif     ,3479,11233,3.22880138,Maize,West Bengal
MALDAH, 2002-03,Kharif     ,3565,8393,2.3542777,Maize,West Bengal
MALDAH, 2003-04,Kharif     ,7724,20377,2.63814086,Maize,West Bengal
MALDAH, 2004-05,Kharif     ,10898,31940,2.930812993,Maize,West Bengal
MALDAH, 2005-06,Kharif     ,11165,29694,2.659561129,Maize,West Bengal
MALDAH, 2006-07,Kharif     ,13686,29524,2.157240976,Maize,West Bengal
MALDAH, 2007-08,Kharif     ,5218,13252,2.539670372,Maize,West Bengal
MALDAH, 2007-08,Rabi       ,2900,7236,2.495172414,Maize,West Bengal
MALDAH, 2007-08,Summer     ,3014,2291,0.760119443,Maize,West Bengal
MALDAH, 2008-09,Autumn     ,5081,18471,3.63530801,Maize,West Bengal
MALDAH, 2008-09,Rabi       ,1601,3986,2.489693941,Maize,West Bengal
MALDAH, 2008-09,Summer     ,2784,2088,0.75,Maize,West Bengal
MALDAH, 2009-10,Autumn     ,4230,12464,2.946572104,Maize,West Bengal
MALDAH, 2009-10,Rabi       ,2410,5989,2.485062241,Maize,West Bengal
MALDAH, 2009-10,Summer     ,1981,1496,0.755174154,Maize,West Bengal
MALDAH, 2010-11,Autumn     ,4281,13415,3.133613642,Maize,West Bengal
MALDAH, 2010-11,Rabi       ,1985,4923,2.480100756,Maize,West Bengal
MALDAH, 2010-11,Summer     ,2540,1910,0.751968504,Maize,West Bengal
MALDAH, 2011-12,Autumn     ,3924,12672,3.229357798,Maize,West Bengal
MALDAH, 2011-12,Rabi       ,5463,13576,2.485081457,Maize,West Bengal
MALDAH, 2011-12,Summer     ,4210,3174,0.75391924,Maize,West Bengal
MALDAH, 2012-13,Autumn     ,4199,14968,3.564658252,Maize,West Bengal
MALDAH, 2012-13,Rabi       ,7541,18777,2.489988065,Maize,West Bengal
MALDAH, 2012-13,Summer     ,8630,6559,0.760023175,Maize,West Bengal
MALDAH, 2013-14,Autumn     ,4229,16129,3.813903996,Maize,West Bengal
MALDAH, 2013-14,Rabi       ,7411,18453,2.489947376,Maize,West Bengal
MALDAH, 2013-14,Summer     ,4599,8131,1.767993042,Maize,West Bengal
MALDAH, 2014-15,Autumn     ,4671,17399,3.724898309,Maize,West Bengal
MALDAH, 2014-15,Rabi       ,4927,12318,2.500101482,Maize,West Bengal
MALDAH, 2014-15,Summer     ,6615,7396,1.118065004,Maize,West Bengal
MALDAH, 2015-16,Autumn     ,3981,14268,3.584024115,Maize,West Bengal
MALDAH, 2015-16,Rabi       ,6626,16532,2.49501962,Maize,West Bengal
MALDAH, 2015-16,Summer     ,6531,8980,1.374980861,Maize,West Bengal
MALDAH, 2016-17,Autumn     ,3755,14945,3.980026631,Maize,West Bengal
MALDAH, 2016-17,Rabi       ,8172,40860,5,Maize,West Bengal
MALDAH, 2016-17,Summer     ,7992,41662,5.212962963,Maize,West Bengal
MALDAH, 2017-18,Autumn     ,5840,22208,3.802739726,Maize,West Bengal
MALDAH, 2017-18,Rabi       ,25171,227798,9.050017878,Maize,West Bengal
MALDAH, 2017-18,Summer     ,5665,34523,6.094086496,Maize,West Bengal
MALDAH, 2018-19,Autumn     ,5365,22949,4.277539609,Maize,West Bengal
MALDAH, 2018-19,Rabi       ,26545,241560,9.100018836,Maize,West Bengal
MALDAH, 2018-19,Summer     ,10040,73734,7.344023904,Maize,West Bengal
MALDAH, 2019-20,Autumn     ,9323,39196,4.204226107,Maize,West Bengal
MALDAH, 2019-20,Rabi       ,38060,346346,9.1,Maize,West Bengal
MALDAH, 2019-20,Summer     ,10144,79580,7.845031546,Maize,West Bengal
MEDINIPUR EAST, 2001-02,Kharif     ,1,2,2,Maize,West Bengal
MEDINIPUR EAST, 2011-12,Summer     ,128,205,1.6015625,Maize,West Bengal
MEDINIPUR EAST, 2012-13,Summer     ,78,125,1.602564103,Maize,West Bengal
MEDINIPUR EAST, 2013-14,Summer     ,103,165,1.601941748,Maize,West Bengal
MEDINIPUR EAST, 2014-15,Summer     ,116,185,1.594827586,Maize,West Bengal
MEDINIPUR EAST, 2015-16,Summer     ,122,195,1.598360656,Maize,West Bengal
MEDINIPUR EAST, 2016-17,Summer     ,99,152,1.535353535,Maize,West Bengal
MEDINIPUR EAST, 2017-18,Summer     ,120,193,1.608333333,Maize,West Bengal
MEDINIPUR EAST, 2018-19,Autumn     ,12,23,1.916666667,Maize,West Bengal
MEDINIPUR EAST, 2018-19,Summer     ,120,193,1.608333333,Maize,West Bengal
MEDINIPUR EAST, 2019-20,Summer     ,90,140,1.555555556,Maize,West Bengal
MEDINIPUR WEST, 1997-98,Whole Year ,152,120,0.789473684,Maize,West Bengal
MEDINIPUR WEST, 1998-99,Kharif     ,19,20,1.052631579,Maize,West Bengal
MEDINIPUR WEST, 1999-00,Kharif     ,891,1380,1.548821549,Maize,West Bengal
MEDINIPUR WEST, 2000-01,Kharif     ,1651,3030,1.835251363,Maize,West Bengal
MEDINIPUR WEST, 2001-02,Kharif     ,875,1556,1.778285714,Maize,West Bengal
MEDINIPUR WEST, 2002-03,Kharif     ,160,268,1.675,Maize,West Bengal
MEDINIPUR WEST, 2003-04,Kharif     ,803,1642,2.04483188,Maize,West Bengal
MEDINIPUR WEST, 2004-05,Kharif     ,869,1538,1.769850403,Maize,West Bengal
MEDINIPUR WEST, 2005-06,Kharif     ,1125,2033,1.807111111,Maize,West Bengal
MEDINIPUR WEST, 2006-07,Kharif     ,799,1825,2.284105131,Maize,West Bengal
MEDINIPUR WEST, 2007-08,Kharif     ,82,77,0.93902439,Maize,West Bengal
MEDINIPUR WEST, 2007-08,Rabi       ,70,98,1.4,Maize,West Bengal
MEDINIPUR WEST, 2007-08,Summer     ,354,867,2.449152542,Maize,West Bengal
MEDINIPUR WEST, 2008-09,Autumn     ,50,73,1.46,Maize,West Bengal
MEDINIPUR WEST, 2008-09,Rabi       ,458,687,1.5,Maize,West Bengal
MEDINIPUR WEST, 2008-09,Summer     ,481,1419,2.95010395,Maize,West Bengal
MEDINIPUR WEST, 2009-10,Autumn     ,119,155,1.302521008,Maize,West Bengal
MEDINIPUR WEST, 2009-10,Rabi       ,395,790,2,Maize,West Bengal
MEDINIPUR WEST, 2009-10,Summer     ,660,1980,3,Maize,West Bengal
MEDINIPUR WEST, 2010-11,Autumn     ,56,98,1.75,Maize,West Bengal
MEDINIPUR WEST, 2010-11,Rabi       ,435,914,2.101149425,Maize,West Bengal
MEDINIPUR WEST, 2010-11,Summer     ,475,1401,2.949473684,Maize,West Bengal
MEDINIPUR WEST, 2011-12,Autumn     ,18,28,1.555555556,Maize,West Bengal
MEDINIPUR WEST, 2011-12,Rabi       ,435,957,2.2,Maize,West Bengal
MEDINIPUR WEST, 2011-12,Summer     ,539,1600,2.968460111,Maize,West Bengal
MEDINIPUR WEST, 2012-13,Rabi       ,581,1336,2.299483649,Maize,West Bengal
MEDINIPUR WEST, 2012-13,Summer     ,558,1660,2.974910394,Maize,West Bengal
MEDINIPUR WEST, 2013-14,Rabi       ,457,1097,2.400437637,Maize,West Bengal
MEDINIPUR WEST, 2013-14,Summer     ,1414,5373,3.799858557,Maize,West Bengal
MEDINIPUR WEST, 2014-15,Autumn     ,19,38,2,Maize,West Bengal
MEDINIPUR WEST, 2014-15,Rabi       ,457,1097,2.400437637,Maize,West Bengal
MEDINIPUR WEST, 2014-15,Summer     ,1037,2344,2.260366442,Maize,West Bengal
MEDINIPUR WEST, 2015-16,Autumn     ,59,105,1.779661017,Maize,West Bengal
MEDINIPUR WEST, 2015-16,Rabi       ,519,1298,2.500963391,Maize,West Bengal
MEDINIPUR WEST, 2015-16,Summer     ,1226,3715,3.030179445,Maize,West Bengal
MEDINIPUR WEST, 2016-17,Rabi       ,799,2117,2.649561952,Maize,West Bengal
MEDINIPUR WEST, 2016-17,Summer     ,804,2026,2.519900498,Maize,West Bengal
MEDINIPUR WEST, 2017-18,Autumn     ,38,61,1.605263158,Maize,West Bengal
MEDINIPUR WEST, 2017-18,Rabi       ,365,1132,3.101369863,Maize,West Bengal
MEDINIPUR WEST, 2017-18,Summer     ,583,1866,3.200686106,Maize,West Bengal
MEDINIPUR WEST, 2018-19,Autumn     ,271,527,1.944649446,Maize,West Bengal
MEDINIPUR WEST, 2018-19,Rabi       ,275,901,3.276363636,Maize,West Bengal
MEDINIPUR WEST, 2018-19,Summer     ,465,1529,3.288172043,Maize,West Bengal
MEDINIPUR WEST, 2019-20,Autumn     ,246,582,2.365853659,Maize,West Bengal
MEDINIPUR WEST, 2019-20,Rabi       ,255,884,3.466666667,Maize,West Bengal
MEDINIPUR WEST, 2019-20,Summer     ,470,1560,3.319148936,Maize,West Bengal
MURSHIDABAD, 1997-98,Whole Year ,343,650,1.895043732,Maize,West Bengal
MURSHIDABAD, 1998-99,Kharif     ,186,590,3.172043011,Maize,West Bengal
MURSHIDABAD, 1999-00,Kharif     ,469,980,2.089552239,Maize,West Bengal
MURSHIDABAD, 2000-01,Kharif     ,431,1040,2.412993039,Maize,West Bengal
MURSHIDABAD, 2001-02,Kharif     ,51,118,2.31372549,Maize,West Bengal
MURSHIDABAD, 2002-03,Kharif     ,105,211,2.00952381,Maize,West Bengal
MURSHIDABAD, 2003-04,Kharif     ,1973,6281,3.183476939,Maize,West Bengal
MURSHIDABAD, 2004-05,Kharif     ,2706,8807,3.254619364,Maize,West Bengal
MURSHIDABAD, 2005-06,Kharif     ,5353,23872,4.45955539,Maize,West Bengal
MURSHIDABAD, 2006-07,Kharif     ,7464,34448,4.615219721,Maize,West Bengal
MURSHIDABAD, 2007-08,Kharif     ,69,138,2,Maize,West Bengal
MURSHIDABAD, 2007-08,Rabi       ,2238,10655,4.760947274,Maize,West Bengal
MURSHIDABAD, 2007-08,Summer     ,1881,8686,4.617756512,Maize,West Bengal
MURSHIDABAD, 2008-09,Autumn     ,355,879,2.476056338,Maize,West Bengal
MURSHIDABAD, 2008-09,Rabi       ,2041,9991,4.895149437,Maize,West Bengal
MURSHIDABAD, 2008-09,Summer     ,1579,6993,4.428752375,Maize,West Bengal
MURSHIDABAD, 2009-10,Autumn     ,217,447,2.059907834,Maize,West Bengal
MURSHIDABAD, 2009-10,Rabi       ,2056,10087,4.906128405,Maize,West Bengal
MURSHIDABAD, 2009-10,Summer     ,1505,7531,5.003986711,Maize,West Bengal
MURSHIDABAD, 2010-11,Autumn     ,140,354,2.528571429,Maize,West Bengal
MURSHIDABAD, 2010-11,Rabi       ,2182,10028,4.595783685,Maize,West Bengal
MURSHIDABAD, 2010-11,Summer     ,1303,6604,5.068303914,Maize,West Bengal
MURSHIDABAD, 2011-12,Autumn     ,170,363,2.135294118,Maize,West Bengal
MURSHIDABAD, 2011-12,Rabi       ,2093,10035,4.794553273,Maize,West Bengal
MURSHIDABAD, 2011-12,Summer     ,1462,7043,4.817373461,Maize,West Bengal
MURSHIDABAD, 2012-13,Autumn     ,518,1210,2.335907336,Maize,West Bengal
MURSHIDABAD, 2012-13,Rabi       ,2914,11029,3.784831846,Maize,West Bengal
MURSHIDABAD, 2012-13,Summer     ,1505,6949,4.617275748,Maize,West Bengal
MURSHIDABAD, 2013-14,Autumn     ,588,1519,2.583333333,Maize,West Bengal
MURSHIDABAD, 2013-14,Rabi       ,4072,18601,4.56802554,Maize,West Bengal
MURSHIDABAD, 2013-14,Summer     ,1423,6923,4.865073788,Maize,West Bengal
MURSHIDABAD, 2014-15,Autumn     ,1699,10763,6.334902884,Maize,West Bengal
MURSHIDABAD, 2014-15,Rabi       ,4291,19786,4.611046376,Maize,West Bengal
MURSHIDABAD, 2014-15,Summer     ,1457,6782,4.654770075,Maize,West Bengal
MURSHIDABAD, 2015-16,Autumn     ,1257,3348,2.663484487,Maize,West Bengal
MURSHIDABAD, 2015-16,Rabi       ,4304,22661,5.26510223,Maize,West Bengal
MURSHIDABAD, 2015-16,Summer     ,1467,7058,4.811179277,Maize,West Bengal
MURSHIDABAD, 2016-17,Autumn     ,1355,4290,3.166051661,Maize,West Bengal
MURSHIDABAD, 2016-17,Rabi       ,5664,29198,5.155014124,Maize,West Bengal
MURSHIDABAD, 2016-17,Summer     ,5442,27351,5.025909592,Maize,West Bengal
MURSHIDABAD, 2017-18,Autumn     ,2722,10793,3.965099192,Maize,West Bengal
MURSHIDABAD, 2017-18,Rabi       ,5589,25558,4.572911075,Maize,West Bengal
MURSHIDABAD, 2017-18,Summer     ,5470,19993,3.655027422,Maize,West Bengal
MURSHIDABAD, 2018-19,Autumn     ,3739,17505,4.681733084,Maize,West Bengal
MURSHIDABAD, 2018-19,Rabi       ,10569,53384,5.050998202,Maize,West Bengal
MURSHIDABAD, 2018-19,Summer     ,6040,35902,5.944039735,Maize,West Bengal
MURSHIDABAD, 2019-20,Autumn     ,3813,17096,4.483608707,Maize,West Bengal
MURSHIDABAD, 2019-20,Rabi       ,36500,221446,6.067013699,Maize,West Bengal
MURSHIDABAD, 2019-20,Summer     ,13800,114650,8.307971014,Maize,West Bengal
NADIA, 1997-98,Whole Year ,250,470,1.88,Maize,West Bengal
NADIA, 1998-99,Kharif     ,45,140,3.111111111,Maize,West Bengal
NADIA, 1999-00,Kharif     ,86,180,2.093023256,Maize,West Bengal
NADIA, 2000-01,Kharif     ,262,630,2.404580153,Maize,West Bengal
NADIA, 2001-02,Kharif     ,684,1585,2.317251462,Maize,West Bengal
NADIA, 2002-03,Kharif     ,347,697,2.008645533,Maize,West Bengal
NADIA, 2003-04,Kharif     ,2669,6637,2.486699138,Maize,West Bengal
NADIA, 2004-05,Kharif     ,1743,4830,2.771084337,Maize,West Bengal
NADIA, 2005-06,Kharif     ,1832,4334,2.365720524,Maize,West Bengal
NADIA, 2006-07,Kharif     ,4466,10390,2.326466637,Maize,West Bengal
NADIA, 2007-08,Kharif     ,602,1201,1.995016611,Maize,West Bengal
NADIA, 2007-08,Rabi       ,490,1284,2.620408163,Maize,West Bengal
NADIA, 2007-08,Summer     ,1797,4697,2.613800779,Maize,West Bengal
NADIA, 2008-09,Autumn     ,703,1741,2.476529161,Maize,West Bengal
NADIA, 2008-09,Rabi       ,431,1128,2.617169374,Maize,West Bengal
NADIA, 2008-09,Summer     ,1417,3681,2.597741708,Maize,West Bengal
NADIA, 2009-10,Autumn     ,1604,3302,2.058603491,Maize,West Bengal
NADIA, 2009-10,Rabi       ,458,1203,2.626637555,Maize,West Bengal
NADIA, 2009-10,Summer     ,1527,3972,2.601178782,Maize,West Bengal
NADIA, 2010-11,Autumn     ,348,879,2.525862069,Maize,West Bengal
NADIA, 2010-11,Rabi       ,460,1205,2.619565217,Maize,West Bengal
NADIA, 2010-11,Summer     ,1780,4701,2.641011236,Maize,West Bengal
NADIA, 2011-12,Autumn     ,266,568,2.135338346,Maize,West Bengal
NADIA, 2011-12,Rabi       ,510,1275,2.5,Maize,West Bengal
NADIA, 2011-12,Summer     ,1800,4887,2.715,Maize,West Bengal
NADIA, 2012-13,Autumn     ,680,1588,2.335294118,Maize,West Bengal
NADIA, 2012-13,Rabi       ,445,1099,2.469662921,Maize,West Bengal
NADIA, 2012-13,Summer     ,1780,4694,2.637078652,Maize,West Bengal
NADIA, 2013-14,Autumn     ,759,1961,2.583662714,Maize,West Bengal
NADIA, 2013-14,Rabi       ,605,1513,2.500826446,Maize,West Bengal
NADIA, 2013-14,Summer     ,1786,4760,2.665173572,Maize,West Bengal
NADIA, 2014-15,Autumn     ,596,3776,6.33557047,Maize,West Bengal
NADIA, 2014-15,Rabi       ,2750,6919,2.516,Maize,West Bengal
NADIA, 2014-15,Summer     ,1750,4531,2.589142857,Maize,West Bengal
NADIA, 2015-16,Autumn     ,541,1441,2.663585952,Maize,West Bengal
NADIA, 2015-16,Rabi       ,1678,4208,2.507747318,Maize,West Bengal
NADIA, 2015-16,Summer     ,1779,4725,2.655986509,Maize,West Bengal
NADIA, 2016-17,Autumn     ,660,1797,2.722727273,Maize,West Bengal
NADIA, 2016-17,Rabi       ,2214,5543,2.503613369,Maize,West Bengal
NADIA, 2016-17,Summer     ,1783,4745,2.661245093,Maize,West Bengal
NADIA, 2017-18,Autumn     ,897,2198,2.45039019,Maize,West Bengal
NADIA, 2017-18,Rabi       ,3500,14179,4.051142857,Maize,West Bengal
NADIA, 2017-18,Summer     ,1600,6662,4.16375,Maize,West Bengal
NADIA, 2018-19,Autumn     ,743,2316,3.117092867,Maize,West Bengal
NADIA, 2018-19,Rabi       ,2745,13129,4.78287796,Maize,West Bengal
NADIA, 2018-19,Summer     ,2444,9935,4.065057283,Maize,West Bengal
NADIA, 2019-20,Autumn     ,914,3028,3.312910284,Maize,West Bengal
NADIA, 2019-20,Rabi       ,12096,58387,4.826967593,Maize,West Bengal
NADIA, 2019-20,Summer     ,11370,45196,3.975021988,Maize,West Bengal
"PASCHIM BARDHAMAN
", 2016-17,Autumn     ,18,49,2.722222222,Maize,West Bengal
"PASCHIM BARDHAMAN
", 2017-18,Autumn     ,32,78,2.4375,Maize,West Bengal
"PASCHIM BARDHAMAN
", 2017-18,Rabi       ,305,686,2.249180328,Maize,West Bengal
